index,image_link,group_id,entity_name
251,https://m.media-amazon.com/images/I/31HU1reGu2L.jpg,180726,height
252,https://m.media-amazon.com/images/I/31HVBTKNjBL.jpg,254449,item_volume
253,https://m.media-amazon.com/images/I/31HYQmLB4qL.jpg,810266,height
254,https://m.media-amazon.com/images/I/31HZLPLvS1L.jpg,358831,height
255,https://m.media-amazon.com/images/I/31HatwLHPOL.jpg,635528,voltage
256,https://m.media-amazon.com/images/I/31Hgy69UfvS.jpg,355666,item_weight
257,https://m.media-amazon.com/images/I/31HhQIgtn2L.jpg,916768,item_volume
258,https://m.media-amazon.com/images/I/31HkazRRetL.jpg,296275,height
259,https://m.media-amazon.com/images/I/31Hy0RNu6lL.jpg,478357,height
260,https://m.media-amazon.com/images/I/31Hz3Wm0bVL.jpg,347404,item_weight
261,https://m.media-amazon.com/images/I/31I6-eWiinL.jpg,297918,item_weight
262,https://m.media-amazon.com/images/I/31I6dyYENhS.jpg,569206,maximum_weight_recommendation
263,https://m.media-amazon.com/images/I/31IG-j-JjwL.jpg,351134,height
264,https://m.media-amazon.com/images/I/31IIZrDt9nL.jpg,952353,voltage
265,https://m.media-amazon.com/images/I/31IJu27VBVL.jpg,860821,height
266,https://m.media-amazon.com/images/I/31Ig7stJhHL.jpg,913156,height
267,https://m.media-amazon.com/images/I/31J6aKJ4NkS.jpg,113134,height
268,https://m.media-amazon.com/images/I/31J8iFws4sS.jpg,866516,item_weight
269,https://m.media-amazon.com/images/I/31JAETfPJDL.jpg,279307,item_weight
270,https://m.media-amazon.com/images/I/31JKDnYHPvL.jpg,311997,height
271,https://m.media-amazon.com/images/I/31JVaJ+Ks6L.jpg,375816,item_weight
272,https://m.media-amazon.com/images/I/31JkXky0yvL.jpg,333059,height
273,https://m.media-amazon.com/images/I/31JqJNDVc-L.jpg,524635,item_weight
274,https://m.media-amazon.com/images/I/31KCW7EbmnL.jpg,622534,item_volume
275,https://m.media-amazon.com/images/I/31KPJ6pnp+L.jpg,913156,height
276,https://m.media-amazon.com/images/I/31KPsJeS-+L.jpg,355666,item_weight
277,https://m.media-amazon.com/images/I/31KSeXa5EtL.jpg,611510,height
278,https://m.media-amazon.com/images/I/31KVgtejelL.jpg,952353,voltage
279,https://m.media-amazon.com/images/I/31KjEfi5nKL.jpg,276611,height
280,https://m.media-amazon.com/images/I/31KlXBXzjXL.jpg,681445,height
281,https://m.media-amazon.com/images/I/31KnFDzIaZL.jpg,365637,item_weight
282,https://m.media-amazon.com/images/I/31KnWMQYaRL.jpg,978900,height
283,https://m.media-amazon.com/images/I/31Kx4J470RL.jpg,156839,maximum_weight_recommendation
284,https://m.media-amazon.com/images/I/31L3YQLwF3L.jpg,373285,item_weight
285,https://m.media-amazon.com/images/I/31L5f9HtrRL.jpg,965518,voltage
286,https://m.media-amazon.com/images/I/31LAzzOrUkL.jpg,436746,height
287,https://m.media-amazon.com/images/I/31LD1aDwt5L.jpg,308671,item_weight
288,https://m.media-amazon.com/images/I/31LF8o3DjTL.jpg,488883,item_weight
289,https://m.media-amazon.com/images/I/31LL+eDCmwL.jpg,279307,item_weight
290,https://m.media-amazon.com/images/I/31LNekHaVSS.jpg,178778,item_weight
291,https://m.media-amazon.com/images/I/31LOSIlyWLL.jpg,507619,height
292,https://m.media-amazon.com/images/I/31LXW+WymkL.jpg,952353,voltage
293,https://m.media-amazon.com/images/I/31LYuCcf6bL.jpg,628971,item_weight
294,https://m.media-amazon.com/images/I/31Lahs4a9SL.jpg,373285,item_volume
295,https://m.media-amazon.com/images/I/31LdY2um+OL.jpg,630390,item_weight
296,https://m.media-amazon.com/images/I/31LeiIQqy4L.jpg,825239,item_weight
297,https://m.media-amazon.com/images/I/31LrSRISE0L.jpg,478357,height
298,https://m.media-amazon.com/images/I/31LwkMqi+DL.jpg,306956,voltage
299,https://m.media-amazon.com/images/I/31MG0yf59ZL.jpg,281678,item_weight
300,https://m.media-amazon.com/images/I/31MLB7TWBVL.jpg,130591,maximum_weight_recommendation
301,https://m.media-amazon.com/images/I/31MRd8GBmjL.jpg,998545,item_weight
302,https://m.media-amazon.com/images/I/31MSh7g6jHL.jpg,524635,item_weight
303,https://m.media-amazon.com/images/I/31MUroBHxlL.jpg,789408,item_weight
304,https://m.media-amazon.com/images/I/31MZi8F-0SL.jpg,953313,item_weight
305,https://m.media-amazon.com/images/I/31MrO21pjjL.jpg,276611,height
306,https://m.media-amazon.com/images/I/31N0+PxQKpL.jpg,922709,voltage
307,https://m.media-amazon.com/images/I/31N12Io5QzL.jpg,477578,item_weight
308,https://m.media-amazon.com/images/I/31N36lvaToL.jpg,630390,item_weight
309,https://m.media-amazon.com/images/I/31NGa8b9Q0L.jpg,120569,item_volume
310,https://m.media-amazon.com/images/I/31NWystBLAL.jpg,156839,height
311,https://m.media-amazon.com/images/I/31Ndj1RNDYL.jpg,928606,voltage
312,https://m.media-amazon.com/images/I/31NiVVfrtkL.jpg,311997,height
313,https://m.media-amazon.com/images/I/31NkSde-2GL.jpg,478357,height
314,https://m.media-amazon.com/images/I/31NrJL0ptUL.jpg,675012,item_weight
315,https://m.media-amazon.com/images/I/31NtW+XAQbS.jpg,997176,voltage
316,https://m.media-amazon.com/images/I/31O4GOJtw7L.jpg,957050,item_weight
317,https://m.media-amazon.com/images/I/31OAkCZ7OVL.jpg,416664,item_weight
318,https://m.media-amazon.com/images/I/31OAmvoPX+S.jpg,640408,height
319,https://m.media-amazon.com/images/I/31OGzioE0UL.jpg,926285,item_weight
320,https://m.media-amazon.com/images/I/31OJWuFdcSL.jpg,478357,height
321,https://m.media-amazon.com/images/I/31OKYNffHBL.jpg,311997,height
322,https://m.media-amazon.com/images/I/31OW8eknNpL.jpg,418636,item_weight
323,https://m.media-amazon.com/images/I/31Oip4KqiSL.jpg,145452,height
324,https://m.media-amazon.com/images/I/31OkchIYj8L.jpg,478357,height
325,https://m.media-amazon.com/images/I/31OlYENxLqL.jpg,594224,height
326,https://m.media-amazon.com/images/I/31OsmI6X0iL.jpg,521308,height
327,https://m.media-amazon.com/images/I/31P25z7akHL.jpg,709627,voltage
328,https://m.media-amazon.com/images/I/31PIGUDRcUL.jpg,997176,voltage
329,https://m.media-amazon.com/images/I/31PPFTL04VL.jpg,416664,height
330,https://m.media-amazon.com/images/I/31PPUpj2BtL.jpg,369753,item_volume
331,https://m.media-amazon.com/images/I/31PSQ8vO6ML.jpg,953313,item_weight
332,https://m.media-amazon.com/images/I/31PUY-Ei5NL.jpg,752266,voltage
333,https://m.media-amazon.com/images/I/31Pg2Nq4PaL.jpg,630390,item_weight
334,https://m.media-amazon.com/images/I/31PmhS8ygDS.jpg,847223,item_weight
335,https://m.media-amazon.com/images/I/31Pmjwj5MfL.jpg,883833,height
336,https://m.media-amazon.com/images/I/31PraUcBtbL.jpg,858439,height
337,https://m.media-amazon.com/images/I/31Q+s7UnpGL.jpg,931856,height
338,https://m.media-amazon.com/images/I/31Q-THxbmuL.jpg,292475,height
339,https://m.media-amazon.com/images/I/31Q3ufZc2rS.jpg,858439,height
340,https://m.media-amazon.com/images/I/31QAEoxkDoL.jpg,858439,item_weight
341,https://m.media-amazon.com/images/I/31QFwwvekFL.jpg,611510,maximum_weight_recommendation
342,https://m.media-amazon.com/images/I/31QGs1+CN0L.jpg,254449,item_volume
343,https://m.media-amazon.com/images/I/31QMcYOTvEL.jpg,635528,voltage
344,https://m.media-amazon.com/images/I/31QOEQlFQXL.jpg,635528,item_weight
345,https://m.media-amazon.com/images/I/31QY4R5UNwL.jpg,478357,height
346,https://m.media-amazon.com/images/I/31QeojWmeTL.jpg,416664,voltage
347,https://m.media-amazon.com/images/I/31Qh8NaPmeL.jpg,297918,item_weight
348,https://m.media-amazon.com/images/I/31Qmnb1NQ7L.jpg,594224,height
349,https://m.media-amazon.com/images/I/31Qn9Pe70AL.jpg,916768,height
350,https://m.media-amazon.com/images/I/31R5-TLaPqS.jpg,549052,item_weight
351,https://m.media-amazon.com/images/I/31R5ZdhErKL.jpg,373285,item_volume
352,https://m.media-amazon.com/images/I/31RDd9PRmyL.jpg,635528,voltage
353,https://m.media-amazon.com/images/I/31RRGs6m4ZL.jpg,573063,height
354,https://m.media-amazon.com/images/I/31RbLlQjb7L.jpg,271722,item_volume
355,https://m.media-amazon.com/images/I/31Rf53zunkL.jpg,939426,item_weight
356,https://m.media-amazon.com/images/I/31RfqaNgySS.jpg,468949,height
357,https://m.media-amazon.com/images/I/31RgINXWvVL.jpg,746096,voltage
358,https://m.media-amazon.com/images/I/31RosloXaML.jpg,281678,item_weight
359,https://m.media-amazon.com/images/I/31RqISdkbuL.jpg,961822,item_volume
360,https://m.media-amazon.com/images/I/31RyMwqak5L.jpg,558374,item_weight
361,https://m.media-amazon.com/images/I/31S1c-vaQpL.jpg,953313,item_weight
362,https://m.media-amazon.com/images/I/31S1qi47m-L.jpg,529606,height
363,https://m.media-amazon.com/images/I/31SA2OlgpQL.jpg,231838,height
364,https://m.media-amazon.com/images/I/31SC36HY59L.jpg,276611,height
365,https://m.media-amazon.com/images/I/31SQ2KY4D2L.jpg,658003,height
366,https://m.media-amazon.com/images/I/31SW2T4WZWL.jpg,705304,item_weight
367,https://m.media-amazon.com/images/I/31SaarY65XL.jpg,794161,item_weight
368,https://m.media-amazon.com/images/I/31SbWe3Zk1L.jpg,558832,height
369,https://m.media-amazon.com/images/I/31Sfi13eS6L.jpg,244283,height
370,https://m.media-amazon.com/images/I/31SiBriOv8L.jpg,561896,item_weight
371,https://m.media-amazon.com/images/I/31SkUqv23IS.jpg,658003,height
372,https://m.media-amazon.com/images/I/31SptrQtybL.jpg,150913,item_weight
373,https://m.media-amazon.com/images/I/31SsDpoaZzL.jpg,957050,voltage
374,https://m.media-amazon.com/images/I/31StWvLQgbS.jpg,273748,item_weight
375,https://m.media-amazon.com/images/I/31T0ZkdjmvL.jpg,953313,item_weight
376,https://m.media-amazon.com/images/I/31TCcayq3UL.jpg,675012,item_weight
377,https://m.media-amazon.com/images/I/31TEIuuc2SL.jpg,922709,item_weight
378,https://m.media-amazon.com/images/I/31TJEvx5qHL.jpg,469317,height
379,https://m.media-amazon.com/images/I/31TMmrktpHS.jpg,752266,height
380,https://m.media-amazon.com/images/I/31TQFP3p8wL.jpg,861555,height
381,https://m.media-amazon.com/images/I/31TYeZf8ldS.jpg,180726,height
382,https://m.media-amazon.com/images/I/31Tm4S9saSL.jpg,296366,item_weight
383,https://m.media-amazon.com/images/I/31TxewHJwzL.jpg,254449,item_volume
384,https://m.media-amazon.com/images/I/31U9q6LiKxL.jpg,187993,voltage
385,https://m.media-amazon.com/images/I/31UFv6ujdAL.jpg,630390,item_weight
386,https://m.media-amazon.com/images/I/31UGCgAWJYL.jpg,235693,height
387,https://m.media-amazon.com/images/I/31UHZAv5uqL.jpg,244283,height
388,https://m.media-amazon.com/images/I/31UTFzJIXPL.jpg,801829,maximum_weight_recommendation
389,https://m.media-amazon.com/images/I/31UUoj7t0VL.jpg,810266,height
390,https://m.media-amazon.com/images/I/31UcgTh42CL.jpg,913156,height
391,https://m.media-amazon.com/images/I/31UjRlgwfmL.jpg,501250,height
392,https://m.media-amazon.com/images/I/31Ukw1A0D8L.jpg,375816,item_weight
393,https://m.media-amazon.com/images/I/31UmM1fn7mL.jpg,641642,item_weight
394,https://m.media-amazon.com/images/I/31Umrh6whVL.jpg,225091,item_volume
395,https://m.media-amazon.com/images/I/31VCQ-a70VL.jpg,913156,height
396,https://m.media-amazon.com/images/I/31VCTwMT-fS.jpg,347320,height
397,https://m.media-amazon.com/images/I/31VJg0vaGWL.jpg,519155,voltage
398,https://m.media-amazon.com/images/I/31VL4DxUz4L.jpg,386873,item_weight
399,https://m.media-amazon.com/images/I/31VLvDs2kKL.jpg,860821,item_weight
400,https://m.media-amazon.com/images/I/31VUtKNNs2L.jpg,746096,voltage
401,https://m.media-amazon.com/images/I/31Vc4YLf2DL.jpg,966161,item_weight
402,https://m.media-amazon.com/images/I/31VpDO6P9AS.jpg,825239,maximum_weight_recommendation
403,https://m.media-amazon.com/images/I/31VpjVnk92S.jpg,113134,height
404,https://m.media-amazon.com/images/I/31VwhkyzJCL.jpg,449805,item_weight
405,https://m.media-amazon.com/images/I/31VxEURXdDL.jpg,180410,height
406,https://m.media-amazon.com/images/I/31Vxf54alKL.jpg,843434,height
407,https://m.media-amazon.com/images/I/31W-BR1-D+L.jpg,709627,voltage
408,https://m.media-amazon.com/images/I/31W4QpnIhtL.jpg,357074,height
409,https://m.media-amazon.com/images/I/31W6naLlKWL.jpg,952353,voltage
410,https://m.media-amazon.com/images/I/31WK0jYI1kL.jpg,611510,height
411,https://m.media-amazon.com/images/I/31WWm3-mSFL.jpg,801829,height
412,https://m.media-amazon.com/images/I/31WZsbadq9L.jpg,939129,height
413,https://m.media-amazon.com/images/I/31WjY1kCiUL.jpg,860821,voltage
414,https://m.media-amazon.com/images/I/31Wmtna6srS.jpg,375816,item_weight
415,https://m.media-amazon.com/images/I/31WnLEgpRlL.jpg,373285,item_volume
416,https://m.media-amazon.com/images/I/31WtBY9ADKL.jpg,860821,item_weight
417,https://m.media-amazon.com/images/I/31Wv8phNX3L.jpg,373285,item_weight
418,https://m.media-amazon.com/images/I/31X-pcS3thL.jpg,311997,height
419,https://m.media-amazon.com/images/I/31X7tg9eF0S.jpg,983323,voltage
420,https://m.media-amazon.com/images/I/31XD2+MkqML.jpg,452717,maximum_weight_recommendation
421,https://m.media-amazon.com/images/I/31XGgHqgbqL.jpg,549052,height
422,https://m.media-amazon.com/images/I/31XHdI2SFkL.jpg,347404,height
423,https://m.media-amazon.com/images/I/31XLMYHksaS.jpg,569206,maximum_weight_recommendation
424,https://m.media-amazon.com/images/I/31XQDEdhPlL.jpg,993359,item_weight
425,https://m.media-amazon.com/images/I/31XXdRjvC7L.jpg,373285,item_volume
426,https://m.media-amazon.com/images/I/31XdQyv6r-L.jpg,442321,maximum_weight_recommendation
427,https://m.media-amazon.com/images/I/31XgWier7lL.jpg,523149,item_weight
428,https://m.media-amazon.com/images/I/31XjqNG45JL.jpg,549052,height
429,https://m.media-amazon.com/images/I/31XqWDpJSXL.jpg,277856,height
430,https://m.media-amazon.com/images/I/31Xt4XZIPqL.jpg,442321,height
431,https://m.media-amazon.com/images/I/31Y-Ok8cR7L.jpg,449805,item_weight
432,https://m.media-amazon.com/images/I/31Y7GgFN54L.jpg,459516,item_weight
433,https://m.media-amazon.com/images/I/31Y7L66oVwS.jpg,731432,item_weight
434,https://m.media-amazon.com/images/I/31YA-Fv-I9L.jpg,276700,voltage
435,https://m.media-amazon.com/images/I/31YODArYeoL.jpg,825239,item_weight
436,https://m.media-amazon.com/images/I/31YOyBNBFzL.jpg,916768,item_volume
437,https://m.media-amazon.com/images/I/31YSvO3erDL.jpg,883833,voltage
438,https://m.media-amazon.com/images/I/31YazWY4FCL.jpg,297918,item_weight
439,https://m.media-amazon.com/images/I/31YicjPdBiS.jpg,939129,height
440,https://m.media-amazon.com/images/I/31ZAV66IbxL.jpg,648011,height
441,https://m.media-amazon.com/images/I/31ZCPpmBvML.jpg,276611,height
442,https://m.media-amazon.com/images/I/31ZEOfeIqHL.jpg,488883,item_weight
443,https://m.media-amazon.com/images/I/31ZPHoWw4kL.jpg,625842,item_volume
444,https://m.media-amazon.com/images/I/31ZRIW3LbmL.jpg,957185,item_weight
445,https://m.media-amazon.com/images/I/31ZVMTz2XlL.jpg,358831,height
446,https://m.media-amazon.com/images/I/31ZWlTKc-bL.jpg,524117,maximum_weight_recommendation
447,https://m.media-amazon.com/images/I/31ZWo20AwlL.jpg,145452,height
448,https://m.media-amazon.com/images/I/31Zb3MwT3WL.jpg,369753,item_volume
449,https://m.media-amazon.com/images/I/31Zryog+JBL.jpg,120219,height
450,https://m.media-amazon.com/images/I/31Zyi7A4YML.jpg,279307,item_weight
451,https://m.media-amazon.com/images/I/31a0EzuSDkL.jpg,752266,height
452,https://m.media-amazon.com/images/I/31a2Aq8g+nS.jpg,312308,item_weight
453,https://m.media-amazon.com/images/I/31aBh2jI5uL.jpg,478357,height
454,https://m.media-amazon.com/images/I/31aEJCNZ2qL.jpg,311997,height
455,https://m.media-amazon.com/images/I/31aPlpOmUIL.jpg,939426,maximum_weight_recommendation
456,https://m.media-amazon.com/images/I/31acS1gIQkL.jpg,794161,item_weight
457,https://m.media-amazon.com/images/I/31aoBrDodRL.jpg,365637,item_weight
458,https://m.media-amazon.com/images/I/31aoamhRGFL.jpg,648011,voltage
459,https://m.media-amazon.com/images/I/31asG1zgZ8L.jpg,140266,item_weight
460,https://m.media-amazon.com/images/I/31axuoFNG4L.jpg,425150,height
461,https://m.media-amazon.com/images/I/31b1k2ImzWL.jpg,220662,height
462,https://m.media-amazon.com/images/I/31b4reYTRzL.jpg,675012,item_weight
463,https://m.media-amazon.com/images/I/31b8Qf9uT+L.jpg,142748,height
464,https://m.media-amazon.com/images/I/31bIzcAhslL.jpg,745387,height
465,https://m.media-amazon.com/images/I/31bJ-k07jbL.jpg,928606,item_weight
466,https://m.media-amazon.com/images/I/31bNKvx+YrL.jpg,478357,height
467,https://m.media-amazon.com/images/I/31bYRySIMfL.jpg,254449,item_volume
468,https://m.media-amazon.com/images/I/31bYq-glWYL.jpg,178958,height
469,https://m.media-amazon.com/images/I/31bfoFzsZeL.jpg,469317,height
470,https://m.media-amazon.com/images/I/31bn52CUlzL.jpg,276611,height
471,https://m.media-amazon.com/images/I/31bruL8AF8L.jpg,682898,height
472,https://m.media-amazon.com/images/I/31btQF9Tq8L.jpg,883833,voltage
473,https://m.media-amazon.com/images/I/31bu6OYz4sL.jpg,281678,item_weight
474,https://m.media-amazon.com/images/I/31c0QwlHIgL.jpg,149708,height
475,https://m.media-amazon.com/images/I/31c0pTY+tTL.jpg,681445,height
476,https://m.media-amazon.com/images/I/31c5UOqokKL.jpg,883833,voltage
477,https://m.media-amazon.com/images/I/31cEm8aKbBL.jpg,276611,height
478,https://m.media-amazon.com/images/I/31cOwC2alWL.jpg,478357,maximum_weight_recommendation
479,https://m.media-amazon.com/images/I/31cZBwKloDL.jpg,478357,height
480,https://m.media-amazon.com/images/I/31caDv7w5HL.jpg,416664,height
481,https://m.media-amazon.com/images/I/31cexzEsm7L.jpg,997176,height
482,https://m.media-amazon.com/images/I/31coW5q-qUL.jpg,635528,voltage
483,https://m.media-amazon.com/images/I/31cqW0wLgjL.jpg,648011,voltage
484,https://m.media-amazon.com/images/I/31csEQ-EOIL.jpg,926285,item_weight
485,https://m.media-amazon.com/images/I/31cuLKQAoJL.jpg,752266,height
486,https://m.media-amazon.com/images/I/31cxCIzybSL.jpg,957185,item_weight
487,https://m.media-amazon.com/images/I/31cza3dWk5L.jpg,416664,voltage
488,https://m.media-amazon.com/images/I/31d72yLgz+L.jpg,860821,item_weight
489,https://m.media-amazon.com/images/I/31d9s4kf+aL.jpg,436746,height
490,https://m.media-amazon.com/images/I/31dAySNxOjL.jpg,988675,height
491,https://m.media-amazon.com/images/I/31dQ5mTEKlL.jpg,939426,maximum_weight_recommendation
492,https://m.media-amazon.com/images/I/31dgGEhZVZL.jpg,893692,item_weight
493,https://m.media-amazon.com/images/I/31dsPd-GATL.jpg,436746,height
494,https://m.media-amazon.com/images/I/31e+H6elvgL.jpg,276611,height
495,https://m.media-amazon.com/images/I/31eJq5HuCIL.jpg,347320,height
496,https://m.media-amazon.com/images/I/31eLkbn0O1L.jpg,970563,height
497,https://m.media-amazon.com/images/I/31eTd4ztoaL.jpg,913156,height
498,https://m.media-amazon.com/images/I/31eY9xt4fZL.jpg,746096,voltage
499,https://m.media-amazon.com/images/I/31edCsspeHL.jpg,939426,maximum_weight_recommendation
500,https://m.media-amazon.com/images/I/31ep5GRK6pL.jpg,156839,maximum_weight_recommendation
